ID,Nombre,Goles,Foto,DefaultFoto
1693,Rúben Fernando Dos Santos,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1693.jpg,False
1694,Óscar Julio Ferro,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1694.jpg,False
1695,Danilo Baltierra Cravi,13,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1695.jpg,False
1696,Pablo Javier Bengoechea Dutra,188,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1696.jpg,False
1697,Raúl Federico Bergara Pintos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1697.jpg,False
1698,Gustavo Ramón Da Silva,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1698.jpg,False
1699,José Enrique De los Santos,13,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1699.jpg,False
1700,Diego Martín Dorta,17,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1700.jpg,False
1702,Robert Lima,17,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1702.jpg,False
1703,Andrés Javier Martínez,23,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1703.jpg,False
1704,Nelson Artigas Olveira,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1704.jpg,False
1705,Marcelo Alejandro Otero,53,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1705.jpg,False
1706,Darwin Ariel Quintana,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1706.jpg,False
1707,Gerardo Daniel Rabajda,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1707.jpg,False
1708,Gustavo Rehermann,7,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1708.jpg,False
1709,Jorge Martín Rodríguez,36,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1709.jpg,False
1710,Debray Darío Silva,61,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1710.jpg,False
1711,Washington Eduardo Tais,14,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1711.jpg,False
1712,Óscar Osvaldo Aguirregaray Acosta,11,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1712.jpg,False
1713,Gerardo Federico Magallanes,22,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1713.jpg,False
1714,Gabriel Marzoa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1714.jpg,False
1715,José Luis Odriozola,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1715.jpg,True
1716,Luis Alberto Romero,84,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1716.jpg,False
1717,Nicolás Ezequiel Rotundo,22,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1717.jpg,False
1718,Augusto Consani Mathon,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1718.jpg,False
1719,Heberley Sosa,11,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1719.jpg,False
1720,Boris Carlos Silva Acuña,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1720.jpg,False
1721,Marcelo Carlo Broli Gorgoroso,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1721.jpg,False
1722,Martín Alejandro García,45,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1722.jpg,False
1723,Andrée Aníbal González,13,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1723.jpg,False
1724,Sergio Antonio Martínez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1724.jpg,False
1725,José Carlos Cancela Durán,8,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1725.jpg,False
1726,Marcelo Alejandro De Souza,50,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1726.jpg,False
1727,Claudio Sebastián Flores,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1727.jpg,False
1728,Rúben Fabián Pereira,5,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1728.jpg,False
1729,Oscar Vallejo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1729.jpg,False
1730,Sergio William Navarro,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1730.jpg,False
1731,Carlos Favier Soca,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1731.jpg,False
1732,Edgardo Alberto Adinolfi,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1732.jpg,False
1733,Daniel Ignacio Borjas,6,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1733.jpg,False
1734,Marcelo Enrique De los Santos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1734.jpg,False
1735,Sebastián Denegri,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1735.jpg,False
1736,Darío Larrosa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1736.jpg,False
1737,Carlos Germán Macchi,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1737.jpg,False
1738,Carlos Emanuel Priario,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1738.jpg,False
1739,Washington Alexis Viera,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1739.jpg,False
1740,Juan Carlos De Lima,22,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1740.jpg,False
1741,Serafín Fabricio García,14,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1741.jpg,False
1742,Álvaro Fabián Perea,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1742.jpg,False
1743,Pablo Enrique Quiñones,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1743.jpg,False
1744,Clever Marcelo Romero,11,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1744.jpg,False
1745,Luis Alejandro De Agustini,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1745.jpg,False
1746,Fernando Adrián Alberto Ocampo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1746.jpg,False
1747,Luciano De Jesús Barboza,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1747.jpg,False
1748,Federico Martín Elduayen,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1748.jpg,False
1749,Walter Gerardo Pandiani,64,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1749.jpg,False
1750,Mario Rafael Barilko Carro,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1750.jpg,False
1751,Fernando Carreño Colombo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1751.jpg,False
1752,Josemir Lujambio,9,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1752.jpg,False
1753,Gabriel Hernán Rojas,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1753.jpg,False
1754,Christian Daniel Bravo Areneda,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1754.jpg,False
1755,Facundo Pellistri,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1755.jpg,False
1756,Francisco Jiménez Tejada,7,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1756.jpg,False
1757,Krisztián Vadócz,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1757.jpg,False
1758,Elcio Martín Correa Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1758.jpg,False
1759,Denis César Olivera,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1759.jpg,False
1760,Robert Fabián Herrera,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1760.jpg,False
1761,Matías Britos Cardoso,8,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1761.jpg,False
1762,Sergio Núñez,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1762.jpg,False
1763,Nicolás Franco,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1763.jpg,False
1764,Mathías Pintos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1764.jpg,False
1765,Ezequiel Mechoso,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1765.jpg,False
1766,Misael Riascos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1766.jpg,False
1767,Fabián Andrés Césaro,7,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1767.jpg,False
1768,Guillermo Gonzalo Giacomazzi,10,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1768.jpg,False
1769,Mario Evaristo Leguizamón,16,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1769.jpg,False
1770,Adrián Berbia Pose,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1770.jpg,False
1771,Néstor Fabián Canobbio Bentaberry,48,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1771.jpg,False
1772,Sergio William Leal,12,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1772.jpg,False
1773,Tomás Walter Pereira,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1773.jpg,False
1774,Leonel Eduardo Pilipauskas,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1774.jpg,False
1775,Álvaro Pintos,13,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1775.jpg,False
1776,Edgardo Sebastián Álvarez,5,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1776.jpg,False
1777,Joseph Akongo,6,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1777.jpg,False
1778,Jorge Daniel Casanova Curbelo,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1778.jpg,False
1779,Fernando Jorge Fajardo,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1779.jpg,False
1780,Pablo Daniel Gaglianone,6,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1780.jpg,False
1781,Daniel Ángel Jiménez,36,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1781.jpg,False
1782,Marcelo Milano,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1782.jpg,False
1783,Martín Sebastián Rivas,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1783.jpg,False
1784,Esteban Gabriel Ávalos Stumpfs,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1784.jpg,False
1785,Matheus Simonete Bressanelli,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1785.jpg,False
1786,Mathías Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1786.jpg,False
1787,Edgar Anthony Álvarez Reyes,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1787.jpg,False
1788,Mariano Adrián Bogliacino Hernández,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1788.jpg,False
1789,José Luis Félix Chilavert González,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1789.jpg,False
1790,Guillermo Díaz,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1790.jpg,False
1791,Diego Javier Emanuelle,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1791.jpg,False
1792,Sebastián Juárez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1792.jpg,True
1793,Eduardo Alejandro Lago,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1793.jpg,False
1794,Luiz Fernando Nunes,5,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1794.jpg,False
1795,Ignacio Quirino,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1795.jpg,False
1796,Bryan Ignacio Winsker,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1796.jpg,False
1797,Danilo Elvis Turcios,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1797.jpg,False
1798,Álvaro Darío Alonso Llanes,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1798.jpg,False
1799,Adrián Apellaniz García,7,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1799.jpg,False
1800,Alejandro Adrián Correa Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1800.jpg,False
1801,Carlos Andrés Diogo,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1801.jpg,False
1802,Cristian Mario González,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1802.jpg,False
1803,Williams Daniel Hernández,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1803.jpg,False
1804,Jean Jacques Pierre,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1804.jpg,False
1805,Gonzalo Pizzichillo,7,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1805.jpg,False
1806,Alejandro Reyes,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1806.jpg,False
1807,Jonathan Javier Rodríguez,23,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1807.jpg,False
1808,Alejandro Silva,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1808.jpg,False
1809,Washington Omar Aguerre Lima,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1809.jpg,False
1810,Pablo Martín Lima,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1810.jpg,False
1811,Mario Iván Guerrero Ramírez,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1811.jpg,False
1812,Gerardo Larrosa Brasesco,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1812.jpg,False
1813,Jorge Horacio Serna Castañeda,5,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1813.jpg,False
1814,Jorge Sebastián Varela,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1814.jpg,False
1815,Ronald Andrés Ramírez,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1815.jpg,False
1816,Marcos Marcelo Tejera,7,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1816.jpg,False
1817,Pablo Oscar Cavallero Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1817.jpg,False
1818,Jonathan Píriz,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1818.jpg,False
1819,Danilo Asconeguy Ruiz,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1819.jpg,False
1820,Richard Darío Núñez,9,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1820.jpg,False
1821,Maximiliano Lombardi,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1821.jpg,False
1822,Nicolás Mario Domingo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1822.jpg,False
1823,Santiago Solari,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1823.jpg,False
1824,Cristian Mejía,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1824.jpg,False
1825,João Pedro Geraldinho Dos Santos,7,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1825.jpg,False
1826,Facundo Jeremías Guichón,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1826.jpg,False
1827,Sebastián Rosano,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1827.jpg,False
1828,Nicolás Andrés Amodio Alanis,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1828.jpg,False
1829,Rodrigo Nicanor Mora,12,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1829.jpg,False
1830,Marcelo Silva,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1830.jpg,False
1831,Maximiliano Daniel Pérez,6,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1831.jpg,False
1832,Héctor Fabián Carini Hernández,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1832.jpg,False
1833,Mauro Guevgeozián,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1833.jpg,False
1834,Santiago Silva,9,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1834.jpg,False
1835,Juan Guillermo Castillo Iriart,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1835.jpg,False
1836,Paolo Hurtado,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1836.jpg,False
1837,Javier Toledo,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1837.jpg,False
1838,Augusto Medina,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1838.jpg,False
1839,Maximiliano Gómez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1839.jpg,False
1840,Adrián Gunino,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1840.jpg,False
1841,Édison Eliazer Torres,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1841.jpg,False
1842,Gastón Poncet,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1842.jpg,False
1843,Federico Gastón Carrizo,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1843.jpg,False
1844,Brian Mansilla,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1844.jpg,False
1845,Facundo Bonifazi Castro,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1845.jpg,False
1846,Hernán Menosse,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1846.jpg,False
1847,Bruno Montelongo,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1847.jpg,False
1848,Jonathan López,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1848.jpg,False
1849,Héber Mathias Collazo García,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1849.jpg,False
1850,Santiago Mastrángelo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1850.jpg,False
1851,Álvaro Márquez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1851.jpg,False
1852,Abel Matías Hernández,15,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1852.jpg,False
1854,Luis Ignacio Medina,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1854.jpg,False
1855,Islam Kanan,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1855.jpg,False
1856,Fernando Jesús González,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1856.jpg,False
1857,Guillermo Martín Reyes,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1857.jpg,False
1858,Marcelo Fabián Méndez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1858.jpg,False
1859,Juan Ignacio Silva Cerón,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1859.jpg,False
1860,Paulo César Pezzolano,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1860.jpg,False
1861,Nicolás Ignacio Vigneri,24,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1861.jpg,False
1862,Audu Mohammed,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1862.jpg,False
1863,Leonardo Fabio Moreno Cortés,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1863.jpg,False
1864,Sebastián Galán,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1864.jpg,False
1865,Arnulfo Valentierra,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1865.jpg,False
1866,Gonzalo Daniel Lemes,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1866.jpg,False
1867,Ramiro Washington Bruschi,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1867.jpg,False
1868,Mauricio Daniel Centurión Himber,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1868.jpg,False
1869,Omar Heber Pouso,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1869.jpg,False
1870,Rónald Paolo Montero,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1870.jpg,False
1871,Juan Manuel Ortiz,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1871.jpg,False
1872,Rúben Oscar Capria Labiste,6,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1872.jpg,False
1873,Silvio Mendes,10,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1873.jpg,False
1874,Enzo Ruiz,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1874.jpg,False
1875,Alberto Martín Acosta Martínez,15,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1875.jpg,False
1876,Alejandro Delorte,7,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1876.jpg,False
1877,José Pedro Cardoso González,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1877.jpg,False
1878,Darío Antonio Flores,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1878.jpg,False
1879,Damián Santana,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1879.jpg,False
1880,Sebastián Pereyra,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1880.jpg,False
1881,Rodrigo Martín Cubilla,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1881.jpg,False
1882,Diego Morena,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1882.jpg,False
1883,Miguel Angel Lavié,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1883.jpg,False
1884,Diego Andrés Casamán Ortega,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1884.jpg,False
1885,Ricardo Möller,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1885.jpg,False
1886,Darío Vera,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1886.jpg,False
1887,Fernando Fadeuille,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1887.jpg,False
1888,Carlos García,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1888.jpg,False
1889,Walter Fernando Guglielmone,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1889.jpg,False
1890,Nelson Sebastián Maz,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1890.jpg,False
1891,Juan Ángel Obelar,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1891.jpg,False
1892,Elías Ferreira,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1892.jpg,False
1893,Paolo Jonathan Ferreira Álvez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1893.jpg,False
1894,Gustavo Latrónico,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1894.jpg,False
1895,Matías Damián Alonso Vallejo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1895.jpg,False
1896,Junior Izaguirre,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1896.jpg,False
1897,Roberto Ronald Brown Perea,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1897.jpg,False
1898,Félix García,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1898.jpg,False
1899,Eduardo Daniel Mieres,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1899.jpg,False
1900,Juan José Blanco Dili,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1900.jpg,False
1901,José Pablo Russo,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1901.jpg,False
1902,Daniel Horacio Pereira,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1902.jpg,False
1903,Leonardo Alfredo Ramos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\1903.jpg,False
