ID,Nombre,Goles,Foto
8890,Enrique Chiessa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8890.jpg
8891,Ernesto Arioni,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8891.jpg
8892,Arago,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8892.jpg
8893,Somma,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8893.jpg
8894,Carreras,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8894.jpg
8895,Anzuberro,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8895.jpg
8896,Tottersan,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8896.jpg
8897,Saavedra,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8897.jpg
8898,José Luna,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8898.jpg
8899,Viera,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8899.jpg
8900,Guellini,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8900.jpg
8901,Carazzans,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8901.jpg
8902,Pastor Echinoppe,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8902.jpg
8903,Miguel Benincasa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8903.jpg
8904,Maggio,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8904.jpg
8905,Fredda,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8905.jpg
8906,Jerques,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8906.jpg
8907,Felipe Mauri,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8907.jpg
8908,Boggiano,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8908.jpg
8910,Flores,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8910.jpg
8912,Villani,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8912.jpg
8913,Pedro Zingone,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8913.jpg
8916,Orizzia,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8916.jpg
8917,Aizpur,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8917.jpg
9890,Domingo Barenchi,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9890.jpg
9891,Josef Koreim,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9891.jpg
9892,Miguel Leva,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9892.jpg
9893,Luis Brandón,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9893.jpg
9894,Nelson Castelucci,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9894.jpg
9895,Figueroa,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9895.jpg
9896,Luis Alberto Deagustini,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9896.jpg
9897,Reisch,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9897.jpg
9898,Brunereau,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9898.jpg
9899,Aster,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9899.jpg
9900,Juan Santillán,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9900.jpg
9901,Godoy,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9901.jpg
9902,Juan Risso,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9902.jpg
9903,Mito,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9903.jpg
9904,Carracedo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9904.jpg
9905,Ondino Victor Viera Freitas,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9905.jpg
9906,Gerónimo Enciso,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9906.jpg
9907,Apaulazza,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9907.jpg
9908,Pucciarelli,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9908.jpg
9909,Morelli,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9909.jpg
9910,Teodoro Pedroza,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9910.jpg
9911,Marquesano,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9911.jpg
9912,Olivera,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9912.jpg
9913,Mario Luis Cozzolino Prisco,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9913.jpg
9915,Osvaldinho,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9915.jpg
9916,Smith,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9916.jpg
9917,De los Santos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9917.jpg
9918,Francisco Ochiussi,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9918.jpg
9919,Luis Laxalde,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9919.jpg
9920,Luis Balparda,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9920.jpg
9921,Anzueta,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9921.jpg
10922,Germinal Armelini,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10922.jpg
10923,Negreira,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10923.jpg
10924,J. Funes,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10924.jpg
10925,José Otegui,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10925.jpg
10926,Francisco Migales,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10926.jpg
10927,Didier Borges,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10927.jpg
10928,Kristian Burgos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10928.jpg
10929,Raúl Lema,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10929.jpg
10930,Tomás Bentancor,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10930.jpg
10931,Chukwemeka Amakor,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10931.jpg
10932,Raúl Delle Ducca,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10932.jpg
10933,Piendibene Cardozo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10933.jpg
10934,Víctor Gallo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10934.jpg
10935,Eduardo Freire,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10935.jpg
10937,Andrés Acuña,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10937.jpg
10938,J. Lazcano,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10938.jpg
10939,Jorge Armúa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10939.jpg
10940,José Gambetta,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10940.jpg
10941,Luis Laidlaw,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10941.jpg
10942,Luis Fierro,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10942.jpg
10943,José Lujambio,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10943.jpg
10944,N. Moreno,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10944.jpg
10945,Jorge La Paz,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10945.jpg
10946,Jorge Milatos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10946.jpg
10947,Elías Bettega,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10947.jpg
10948,Rubén Maio,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10948.jpg
10949,Albérico Cuevas,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10949.jpg
10950,Pedro Bonomi,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10950.jpg
10951,Luis Lozada,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10951.jpg
10952,Adolfo Mengler,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10952.jpg
10953,Pedro Pittamiglio,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10953.jpg
10954,Walter Ballesteros,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10954.jpg
10955,Julio Fernández,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10955.jpg
10956,Carlos Romero,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10956.jpg
10957,Carlos Acevedo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10957.jpg
10958,Juan Martínez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10958.jpg
10959,Rodolfo Olivera,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10959.jpg
10960,José Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10960.jpg
10962,Nelson Belén,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10962.jpg
10963,Roland Moor,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10963.jpg
10964,Fermín Héctor Albarracín,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10964.jpg
10965,Manuel Gómez,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10965.jpg
10966,Romualdo Pessina,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10966.jpg
10967,Walter Surraco,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10967.jpg
10968,Iris Cardozo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10968.jpg
10969,Wenceslao Majewski,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10969.jpg
10970,Juan González Longeau,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10970.jpg
10971,Goncálvez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10971.jpg
10972,Julio González Montemurro,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10972.jpg
10973,Rubí Mombelli,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10973.jpg
10974,Tulio De los Santos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10974.jpg
10975,Roberto Santoro,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10975.jpg
10976,Fernando Varela,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10976.jpg
10978,Schenone,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10978.jpg
10979,Elbio Perdomo,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10979.jpg
10980,A. Longo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10980.jpg
10981,C. Rizzo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10981.jpg
10982,Hugo Daniel Quevedo Falcón,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10982.jpg
10983,Juan Burgos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10983.jpg
10984,Juan Geremías,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10984.jpg
10985,Gustavo Villasantes,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10985.jpg
10986,Paulo Mariani,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10986.jpg
10987,Orlando Gutiérrez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10987.jpg
10988,Raúl Álvarez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10988.jpg
10989,Hugo Melgarejo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10989.jpg
10990,Jorge Filomeno,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10990.jpg
10991,Emanuel Gularte Méndez,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10991.jpg
10992,Víctor Rovella,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10992.jpg
10993,Milton Pintos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10993.jpg
10994,José Luis Pini,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10994.jpg
10995,Fernando Menini,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10995.jpg
10996,Horacio Raúl Baldessari Guntero,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10996.jpg
11996,Luis Catáneo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\11996.jpg
11997,Washington Julio Rodríguez,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\11997.jpg
11998,Ruben Sánchez,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\11998.jpg
11999,Fernando Arduino,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\11999.jpg
12000,Rijar Domínguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12000.jpg
12001,Ricardo Davies,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12001.jpg
12002,Jorge Sánchez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12002.jpg
12003,Eduardo Flores,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12003.jpg
12004,Ramón Núñez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12004.jpg
12005,Raúl Álvarez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12005.jpg
12006,Ferreira,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12006.jpg
12008,Nildo Núñez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12008.jpg
12009,Tenant,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12009.jpg
12010,Ruben Bertín,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12010.jpg
12011,Juan José Mattera,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12011.jpg
12012,Julio César Rodríguez Duarte,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12012.jpg
12013,Ángel Calabria,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12013.jpg
12014,Eduardo De María,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12014.jpg
12015,Juan Carlos Borteiro,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12015.jpg
12016,Gino Zanin,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12016.jpg
12017,Rubí Da Luz,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12017.jpg
12018,Jorge Da Costa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12018.jpg
12020,Nelson Borderes,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12020.jpg
12021,Miguel Ibero,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12021.jpg
12022,José Franqui,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12022.jpg
12023,Carlos Jurado,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12023.jpg
12024,Jorge Leonardo García,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12024.jpg
12025,Juan Pérez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12025.jpg
12026,J. De Biase,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12026.jpg
12027,Videla,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12027.jpg
12028,Oviedo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12028.jpg
12029,Amaro,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12029.jpg
12030,Jakob,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12030.jpg
12031,Herrera,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12031.jpg
12032,I. Burgueño,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12032.jpg
12033,R. Matta,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12033.jpg
12034,Brayan Josué Cortés Fernández,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12034.jpg
12035,Marcelino Ñamandú Arias (a prueba),0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12035.jpg
12036,Domingo Estéffani,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12036.jpg
12037,Roberto Escalante,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12037.jpg
12038,José Ross,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12038.jpg
12040,Arnoldo Labella,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12040.jpg
12041,Luis Alberto Aguerre,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12041.jpg
12042,Víctor Bataini,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12042.jpg
12043,Iván Morales,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12043.jpg
12044,Alcides Tomás Bat,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12044.jpg
12045,Luis Angrissani,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12045.jpg
12046,Jorge Trianón,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12046.jpg
12047,Juan Labanca,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12047.jpg
12048,Ruben Vigo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12048.jpg
12049,Oscar Murillo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12049.jpg
13044,Sergio Cantellán,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13044.jpg
13045,G. Medina,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13045.jpg
13046,Eduardo Aguilar,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13046.jpg
13047,Miguel Álvez,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13047.jpg
13048,Carlos María Ravel,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13048.jpg
13049,Juan Carlos Gentini,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13049.jpg
13050,Luis Leandro Díaz Bidarte,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13050.jpg
13051,Julio Moressi,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13051.jpg
13052,Granoche,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13052.jpg
13053,Abreo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13053.jpg
13054,Ovidio Pedernera,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13054.jpg
13055,José Emilio Mitrovic,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13055.jpg
13056,Pablo Joel Nongoy Sejas,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13056.jpg
13057,Roberto Giachini,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13057.jpg
13058,Walter Pinato,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13058.jpg
13059,Richard Forlán,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13059.jpg
13060,Hugo Silva,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13060.jpg
13061,Héctor Molina,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13061.jpg
13062,Vaga,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13062.jpg
14062,Adhemar Beato,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14062.jpg
14063,Raúl Curbelo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14063.jpg
14064,Aldo Langone,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14064.jpg
14065,Huelmo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14065.jpg
14066,Añón,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14066.jpg
14067,Finozzi,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14067.jpg
14068,Beltrán,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14068.jpg
14069,Bergamasco,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14069.jpg
14070,Edison Da Silva,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14070.jpg
14071,Mario Cor,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14071.jpg
14072,Martín Garabedian,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14072.jpg
14073,Jorge Martínez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14073.jpg
14074,Jorge Cardaccio,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14074.jpg
14075,Fernández,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14075.jpg
14076,Daniel Martínez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14076.jpg
14077,Joaquín Amoedo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14077.jpg
14078,Jefferson Farías,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14078.jpg
14079,Joaquín Navarro,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14079.jpg
14080,Néstor Melo Ferreira,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14080.jpg
14081,Yonathan Javier López Sabarros,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14081.jpg
14082,Gonzalo García,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14082.jpg
14083,Jorge Restelli,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14083.jpg
14084,Fredy Loustanou,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14084.jpg
14085,Oscar Rufinetti,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14085.jpg
14086,Luquez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14086.jpg
14087,Bongiovani,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14087.jpg
14088,Edgardo Martínez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14088.jpg
14089,Rosas,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14089.jpg
14090,Aguiar,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14090.jpg
14091,Castro,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14091.jpg
14092,Daniel Alzogaray,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14092.jpg
14093,Claudio Lazcano,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14093.jpg
14094,Miguel Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14094.jpg
14095,Forlán,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14095.jpg
14096,Marcelo Barrutti (a prueba),0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14096.jpg
15095,Manuel Keosseián,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15095.jpg
15096,Adrián Romero,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15096.jpg
15097,Wilson Lagos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15097.jpg
15098,Elio Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15098.jpg
15099,Daniel Sagioratto,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15099.jpg
15100,Víctor Rial,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15100.jpg
15101,Pedro Ballestrino,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15101.jpg
15103,Seigal,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15103.jpg
15104,Paulo Piris Santana,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15104.jpg
15105,Charquero,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15105.jpg
15106,Ferreira,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15106.jpg
15107,Luis Mesa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15107.jpg
15108,José Moreno,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15108.jpg
15109,Gustavo Cabrera,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15109.jpg
15110,Rúben Abbadie,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15110.jpg
15111,Julio Nehúen Daguer González,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15111.jpg
15112,Néstor Fernández,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15112.jpg
15113,Jorge Repetto,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15113.jpg
